date,time,DOY,UNNAMED_1_1_1,LOGGERTEMP_1_1_1,VIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,TA_1_1_1,TS_1_1_1,TS_2_1_1,TW_1_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[OTHER],[C],[V],[W/m^2],[%],[W/m^2],[K],[K],[K],[C]
2015-12-01,00:30,335.020,3.1351200000000002E-308,26.660000000000000,11.949389999999999,0.10327488666666666,93.147603333333336,-606.19746666666663,299.12618000000003,302.96057666666667,302.98523666666671,36.832216666666667
2015-12-01,01:00,335.041,3.1351200000000002E-308,26.593333333333334,11.950413333333334,0.10261286999999999,92.979609999999994,-559.23383333333334,298.83602000000002,302.91631000000001,302.93993000000000,36.412243333333336
2015-12-01,01:30,335.062,3.1351200000000002E-308,26.500000000000000,11.948743333333333,0.10989511000000000,92.297786666666667,-561.61043333333328,299.04638000000000,302.91056000000003,302.92701333333338,36.358196666666664
2015-12-01,02:00,335.083,3.1351200000000002E-308,26.446666666666665,11.947193333333333,0.10393684000000000,92.675323333333338,-601.85460000000000,299.13614333333334,302.94848000000002,302.96519000000001,36.635773333333333
2015-12-01,02:30,335.104,3.1351200000000002E-308,26.413333333333330,11.947956666666666,0.10128885666666666,93.134656666666672,-598.72326666666663,299.18625666666668,302.92490666666669,302.94331666666670,36.674550000000004
2015-12-01,03:00,335.124,3.1351200000000002E-308,26.439999999999998,11.947926666666667,7.8118206666666662E-002,93.375060000000005,-655.91493333333335,299.21662333333336,302.92596000000003,302.94410000000005,36.516950000000001
2015-12-01,03:30,335.145,3.1351200000000002E-308,26.433333333333334,11.946859999999999,0.10923310000000000,93.842969999999994,-678.41703333333328,299.09546666666671,302.90400000000005,302.92847333333339,36.342930000000003
2015-12-01,04:00,335.166,3.1351200000000002E-308,26.399999999999999,11.948313333333333,0.10393696999999999,94.020203333333328,-710.94863333333331,298.95760000000001,302.88198333333338,302.90783000000005,36.043196666666667
2015-12-01,04:30,335.187,3.1351200000000002E-308,26.280000000000001,11.948096666666666,9.9302796666666665E-002,94.200096666666667,-560.33279999999991,298.98519666666670,302.86739000000000,302.88810666666672,35.791706666666670
2015-12-01,05:00,335.208,3.1351200000000002E-308,26.359999999999999,11.946376666666666,9.5992670000000002E-002,93.812503333333339,-338.58960000000002,299.04626000000002,302.86126000000002,302.88956000000002,36.054270000000002
2015-12-01,05:30,335.229,3.1351200000000002E-308,26.566666666666666,11.946783333333332,0.10195090000000000,92.128116666666671,-342.50863333333331,299.47541666666672,302.82253333333335,302.86337666666668,36.123666666666665
2015-12-01,06:00,335.249,3.1351200000000002E-308,26.869999999999997,11.946026666666667,8.8710456666666673E-002,92.610536666666661,-387.77089999999998,299.43897666666669,302.80083000000002,302.83728000000002,36.147570000000002
2015-12-01,06:30,335.270,3.1351200000000002E-308,26.919999999999998,11.946096666666666,0.10128884666666667,85.607263333333336,-541.23346666666669,300.00496333333336,302.78996666666671,302.80691333333334,36.316183333333335
2015-12-01,07:00,335.291,3.1351200000000002E-308,27.169999999999998,11.946623333333333,0.12843163333333332,87.721503333333331,-716.85383333333334,299.73268333333334,302.76742333333334,302.78526333333338,35.781096666666663
2015-12-01,07:30,335.312,3.1351200000000002E-308,26.760000000000002,11.948459999999999,5.5113078000000000,91.675809999999998,-669.61216666666667,298.89466000000004,302.74463333333335,302.76320666666669,35.553773333333332
2015-12-01,08:00,335.333,3.1351200000000002E-308,26.433333333333334,11.947699999999999,18.028766666666666,91.762273333333326,-457.79263333333330,298.86491666666672,302.63425666666672,302.68032666666670,35.532423333333334
2015-12-01,08:30,335.354,3.1351200000000002E-308,26.480000000000000,11.947333333333333,88.114676666666654,89.755566666666667,700.56791666666652,299.55153666666672,302.66764666666671,302.73871333333335,36.041919999999998
2015-12-01,09:00,335.374,3.1351200000000002E-308,28.686666666666667,11.948536666666666,199.52924333333334,81.476510000000005,3622.6590000000001,301.02963000000005,302.77289333333334,302.78927000000004,36.852139999999999
2015-12-01,09:30,335.395,3.1351200000000002E-308,31.043333333333333,11.949176666666666,400.20826666666665,85.324776666666665,4932.5246666666671,300.44441666666671,302.89985666666672,302.83999000000006,36.662590000000002
2015-12-01,10:00,335.416,3.1351200000000002E-308,31.050000000000001,11.950410000000000,494.59429999999998,84.633126666666669,5767.1636666666664,300.32203333333337,302.87246000000005,302.91418333333337,36.590106666666671
2015-12-01,10:30,335.437,3.1351200000000002E-308,31.090000000000000,11.949240000000000,549.41076666666663,79.295196666666669,6486.0643333333337,300.62837000000002,302.87449000000004,303.01227666666671,36.726436666666665
2015-12-01,11:00,335.458,3.1351200000000002E-308,30.826666666666668,11.950006666666667,636.39543333333336,78.879880000000000,8307.1633333333339,300.70933666666667,303.05547666666666,303.12287666666668,36.987650000000002
2015-12-01,11:30,335.479,3.1351200000000002E-308,30.059999999999999,11.949149999999999,712.21646666666663,80.454193333333336,9407.2279999999992,300.83175333333338,303.39157000000000,303.27249333333339,37.193356666666666
2015-12-01,12:00,335.499,3.1351200000000002E-308,30.180000000000000,11.949543333333333,745.57029999999997,78.341376666666662,9782.4429999999993,301.39232666666669,303.62102666666669,303.25945333333334,37.794510000000002
2015-12-01,12:30,335.520,3.1351200000000002E-308,30.810000000000002,11.948513333333333,764.97600000000000,78.749939999999995,9422.9643333333333,301.41458666666671,303.71780333333334,303.26299000000000,37.976230000000001
2015-12-01,13:00,335.541,3.1351200000000002E-308,31.469999999999999,11.948143333333334,812.18933333333337,80.357696666666669,9632.1763333333329,301.25613666666669,303.78990000000005,303.44613333333336,38.132536666666667
2015-12-01,13:30,335.562,3.1351200000000002E-308,31.609999999999999,11.948536666666666,482.63156666666669,80.673576666666662,5693.7669999999998,301.27476666666672,303.98370333333338,303.56281000000001,38.661349999999999
2015-12-01,14:00,335.583,3.1351200000000002E-308,31.070000000000000,11.947816666666666,273.59449999999998,80.147796666666665,3100.5986666666668,301.33958000000001,303.83536000000004,303.62429333333336,38.910696666666666
2015-12-01,14:30,335.604,3.1351200000000002E-308,30.766666666666666,11.949430000000000,473.18796666666668,80.209389999999999,5579.9230000000007,301.34547000000003,303.44448666666671,303.37154666666669,38.114506666666664
2015-12-01,15:00,335.624,3.1351200000000002E-308,30.800000000000001,11.948293333333334,443.13823333333340,78.111953333333332,5293.3953333333338,301.62902333333335,303.56049000000002,303.11522666666667,39.314116666666671
2015-12-01,15:30,335.645,3.1351200000000002E-308,30.786666666666669,11.948673333333334,216.55503333333334,76.568946666666662,2315.0133333333333,301.86788666666666,303.61700333333334,303.16698333333335,40.016043333333336
2015-12-01,16:00,335.666,3.1351200000000002E-308,30.793333333333333,11.947670000000000,589.15176666666662,73.099949999999993,6766.1633333333330,302.19695666666667,303.51788666666670,303.16514000000001,40.065233333333332
2015-12-01,16:30,335.687,3.1351200000000002E-308,30.810000000000002,11.947736666666666,619.98530000000005,74.042096666666666,6598.5006666666668,302.27254333333337,303.83098333333334,303.31310333333334,39.962139999999998
2015-12-01,17:00,335.708,3.1351200000000002E-308,30.940000000000001,11.947130000000000,565.96056666666664,74.787663333333327,5914.4836666666661,302.50523333333336,303.98363000000001,303.86706333333336,39.976123333333334
2015-12-01,17:30,335.729,3.1351200000000002E-308,31.090000000000000,11.949216666666667,192.92815666666669,75.869223333333338,1741.8641666666670,302.30881333333338,303.93612666666667,303.69277000000005,39.405439999999999
2015-12-01,18:00,335.749,3.1351200000000002E-308,30.793333333333333,11.947590000000000,75.329793333333328,79.839823333333328,512.69389999999999,302.22500333333335,303.78129666666666,303.31180000000001,38.858269999999997
2015-12-01,18:30,335.770,3.1351200000000002E-308,30.520000000000000,11.947486666666666,39.742983333333328,84.034070000000000,-35.848297333333264,301.84325333333334,303.52157666666670,303.36923000000002,38.608196666666664
2015-12-01,19:00,335.791,3.1351200000000002E-308,30.109999999999999,11.946606666666666,13.437650333333334,86.008916666666664,-300.12626666666665,301.41937333333334,303.61677666666668,303.49871333333334,38.041623333333334
2015-12-01,19:30,335.812,3.1351200000000002E-308,29.449999999999999,11.948343333333334,0.48658389666666657,87.469930000000005,-644.30309999999997,300.86519666666669,303.61297666666667,303.54669000000001,37.667103333333330
2015-12-01,20:00,335.833,3.1351200000000002E-308,28.730000000000000,11.948156666666666,-0.25355323333333335,90.056763333333336,-610.81169999999997,300.31169333333338,303.60406333333339,303.53725333333335,37.450919999999996
2015-12-01,20:30,335.854,3.1351200000000002E-308,28.059999999999999,11.948140000000000,-0.22905849666666667,91.377873333333326,-585.23789999999997,300.01077000000004,303.57861666666668,303.60846333333336,37.328263333333332
2015-12-01,21:00,335.874,3.1351200000000002E-308,27.559999999999999,11.947653333333333,-0.24428507999999999,91.081950000000006,-793.43593333333342,299.79188333333337,303.53990666666670,303.59914333333336,35.436103333333335
2015-12-01,21:30,335.895,3.1351200000000002E-308,26.656666666666666,11.947609999999999,-0.26811776666666665,93.657436666666669,-706.57273333333342,297.94216333333338,303.52222333333339,303.54585333333335,31.816683333333334
2015-12-01,22:00,335.916,3.1351200000000002E-308,25.670000000000002,11.948570000000000,-0.36013833333333334,96.942716666666669,-554.55336666666665,297.58644333333336,303.53266000000002,303.56927000000002,31.369953333333335
2015-12-01,22:30,335.937,3.1351200000000002E-308,25.210000000000001,11.948623333333334,-0.40978986666666667,97.344290000000001,-535.66586666666672,297.70491666666669,303.44556666666671,303.54234000000002,31.424193333333335
2015-12-01,23:00,335.958,3.1351200000000002E-308,25.199999999999999,11.948150000000000,-0.16550473333333335,97.498493333333329,-521.93563333333339,298.13673333333338,303.39756333333338,303.45680333333337,31.921926666666668
2015-12-01,23:30,335.979,3.1351200000000002E-308,25.340000000000000,11.947130000000000,-0.18999937000000003,97.560400000000001,-551.40880000000004,298.22700666666668,303.44121000000001,303.48470333333336,32.249820000000000
2015-12-02,00:00,336.000,3.1351200000000002E-308,25.500000000000000,11.949389999999999,-3.7735109999999961E-002,97.494150000000005,-563.04713333333336,298.26642333333336,303.37377000000004,303.45149000000004,32.026776666666663
2015-12-02,00:30,336.020,3.1351200000000002E-308,25.500000000000000,11.949833333333332,-0.28334419999999999,96.872763333333339,-618.11379999999997,298.01975333333337,303.39448333333337,303.40307666666672,31.643813333333334
2015-12-02,01:00,336.041,3.1351200000000002E-308,25.440000000000001,11.948773333333333,-0.29658453333333334,96.914619999999999,-730.85566666666671,297.75587000000002,303.40884000000005,303.43052000000000,31.299299999999999
2015-12-02,01:30,336.062,3.1351200000000002E-308,25.146666666666665,11.950256666666666,-0.28930246666666665,96.920806666666664,-760.13009999999997,297.53753333333339,303.40998000000002,303.43399333333338,31.004096666666666
2015-12-02,02:00,336.083,3.1351200000000002E-308,25.000000000000000,11.949710000000000,-0.28466816666666667,97.085350000000005,-748.95513333333338,297.53227666666669,303.38393000000002,303.40765666666670,31.006456666666665
2015-12-02,02:30,336.104,3.1351200000000002E-308,25.000000000000000,11.949946666666667,-0.21052205333333332,97.217413333333326,-765.63143333333335,297.81000333333338,303.29809333333338,303.35064333333338,31.165073333333332
2015-12-02,03:00,336.124,3.1351200000000002E-308,25.006666666666668,11.948960000000000,-5.2299576666666653E-002,97.106916666666663,-746.43286666666665,297.97369000000003,303.26567333333338,303.34196000000003,31.298283333333334
2015-12-02,03:30,336.145,3.1351200000000002E-308,25.073333333333334,11.947613333333333,8.7386473333333339E-002,96.943539999999999,-728.10813333333329,297.98481666666669,303.30224666666669,303.32394666666670,31.188920000000000
2015-12-02,04:00,336.166,3.1351200000000002E-308,25.180000000000000,11.947279999999999,0.10261288000000000,96.826813333333334,-764.55233333333331,298.08838000000003,303.20603333333338,303.22167000000002,31.200866666666666
2015-12-02,04:30,336.187,3.1351200000000002E-308,25.193333333333332,11.948646666666667,8.1428283333333337E-002,96.533850000000001,-746.59846666666670,297.94038666666671,303.19918000000001,303.22748666666672,31.029473333333332
2015-12-02,05:00,336.208,3.1351200000000002E-308,25.199999999999999,11.949306666666667,-2.6480693333333329E-002,96.255543333333335,-708.84356666666667,297.93102666666670,303.20946333333336,303.24070000000000,31.009699999999999
2015-12-02,05:30,336.229,3.1351200000000002E-308,25.199999999999999,11.949030000000000,2.8466826666666663E-002,95.431493333333336,-811.62186666666662,297.85360333333335,303.18853666666666,303.23981666666668,30.823316666666667
2015-12-02,06:00,336.249,3.1351200000000002E-308,25.113333333333333,11.949886666666666,7.8780156666666670E-002,94.930613333333341,-796.38223333333337,297.87127000000004,303.08687000000003,303.24075000000005,30.769140000000000
2015-12-02,06:30,336.270,3.1351200000000002E-308,25.106666666666666,11.949300000000001,8.4076360000000003E-002,94.431756666666672,-760.82516666666663,298.00083666666671,303.04067333333336,303.19377333333335,30.771640000000001
2015-12-02,07:00,336.291,3.1351200000000002E-308,25.173333333333332,11.949646666666666,8.0766290000000004E-002,94.600716666666671,-703.46116666666671,298.04863000000000,302.98925666666668,303.11984666666672,31.071429999999999
2015-12-02,07:30,336.312,3.1351200000000002E-308,25.199999999999999,11.949339999999999,4.5454217666666672,93.606813333333335,-776.37599999999998,297.98101666666668,303.02468333333337,303.09022333333337,30.872896666666666
2015-12-02,08:00,336.333,3.1351200000000002E-308,25.199999999999999,11.950413333333334,17.206540000000000,92.827756666666673,-581.18633333333332,298.21457000000004,303.01172333333335,303.04901666666672,31.169933333333333
2015-12-02,08:30,336.354,3.1351200000000002E-308,25.410000000000000,11.949353333333333,82.985339999999994,91.863113333333331,536.93016666666642,298.58503000000002,303.03141333333338,303.04326666666668,31.840450000000001
2015-12-02,09:00,336.374,3.1351200000000002E-308,27.330000000000002,11.949993333333333,134.69837333333334,84.386726666666661,2585.2497000000003,300.34748666666667,303.06373000000002,303.11249000000004,32.735813333333333
