date,time,DOY,UNNAMED_1_1_1,LOGGERTEMP_1_1_1,VIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,TA_1_1_1,TS_1_1_1,TS_2_1_1,TW_1_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[OTHER],[C],[V],[W/m^2],[%],[W/m^2],[K],[K],[K],[C]
2015-11-13,00:30,317.020,3.0113199999999999E-308,25.840000000000000,11.935536666666666,-9.6654839999999964E-002,96.001433333333338,-702.91836666666666,299.01188000000002,303.24492000000004,303.26596666666671,37.504233333333332
2015-11-13,01:00,317.041,3.0113199999999999E-308,26.090000000000000,11.934300000000000,6.2891756666666673E-002,95.751266666666666,-721.18353333333334,299.12244666666669,303.23274666666669,303.26165333333336,37.571249999999999
2015-11-13,01:30,317.062,3.0113199999999999E-308,26.140000000000001,11.935226666666667,-5.8257630000000019E-002,95.431870000000004,-742.22243333333336,299.09303333333338,303.21058333333337,303.24650000000003,37.631230000000002
2015-11-13,02:00,317.083,3.0113199999999999E-308,26.320000000000000,11.935026666666667,-0.20257781333333330,95.792706666666660,-742.91766666666672,299.00240000000002,303.19164666666671,303.22774666666669,37.564233333333334
2015-11-13,02:30,317.104,3.0113199999999999E-308,26.320000000000000,11.935783333333333,-1.6550519999999992E-002,95.917506666666668,-737.94576666666671,298.78430666666668,303.16481000000005,303.20082000000002,37.469043333333332
2015-11-13,03:00,317.124,3.0113199999999999E-308,26.110000000000003,11.937093333333333,-2.7142766666666682E-002,95.749300000000005,-737.85310000000004,298.63628666666671,303.13578000000001,303.17740333333336,37.222406666666664
2015-11-13,03:30,317.145,3.0113199999999999E-308,26.090000000000000,11.935943333333334,1.3240343333333328E-002,95.187200000000004,-765.95583333333332,298.33621333333338,303.12068000000005,303.15463000000000,37.069193333333331
2015-11-13,04:00,317.166,3.0113199999999999E-308,25.840000000000000,11.936059999999999,4.3031220000000009E-002,94.970796666666672,-779.61316666666664,298.25848000000002,303.09988666666669,303.13571666666667,36.890320000000003
2015-11-13,04:30,317.187,3.0113199999999999E-308,25.780000000000001,11.935516666666667,4.8989399999999995E-002,94.465026666666660,-781.99646666666672,298.17496000000000,303.08597000000003,303.12048333333337,36.762226666666663
2015-11-13,05:00,317.208,3.0113199999999999E-308,25.710000000000001,11.937213333333334,4.8327373333333333E-002,93.507660000000001,-666.65300000000002,298.43209000000002,302.97953000000001,303.05339666666669,36.771490000000000
2015-11-13,05:30,317.229,3.0113199999999999E-308,25.800000000000001,11.936503333333333,7.9442099999999967E-003,92.248896666666667,-680.95929999999998,298.74704666666668,302.99033000000003,302.99813333333339,37.064329999999998
2015-11-13,06:00,317.249,3.0113199999999999E-308,25.980000000000000,11.936586666666667,-0.26613163666666667,91.971886666666663,-827.36460000000000,298.67003000000005,302.96292333333338,303.05403666666666,36.926786666666665
2015-11-13,06:30,317.270,3.0113199999999999E-308,25.810000000000002,11.937533333333334,2.7804783333333333E-002,91.243183333333334,-860.33326666666665,298.42219666666671,300.59971000000002,303.08835666666670,36.848776666666666
2015-11-13,07:00,317.291,3.0113199999999999E-308,25.789999999999999,11.937013333333333,-6.3553809999999988E-002,92.320693333333338,-833.79953333333333,298.37053666666668,298.31215000000003,303.04209666666668,36.829920000000001
2015-11-13,07:30,317.312,3.0113199999999999E-308,25.609999999999999,11.936673333333333,6.1408856666666667,92.243700000000004,-727.37336666666670,298.26909666666671,298.08608666666669,303.03022333333337,36.629703333333332
2015-11-13,08:00,317.333,3.0113199999999999E-308,25.629999999999999,11.935413333333333,33.977440000000001,91.629613333333339,-318.53705000000008,298.69763000000000,298.43317333333334,303.00398000000001,37.011366666666667
2015-11-13,08:30,317.354,3.0113199999999999E-308,26.170000000000002,11.935516666666667,82.247876666666670,88.755769999999998,321.24465333333336,299.53083000000004,298.90862666666669,302.99901000000006,37.582323333333335
2015-11-13,09:00,317.374,3.0113199999999999E-308,27.270000000000000,11.936090000000000,198.66923333333332,83.554393333333337,2105.1264666666666,300.53583000000003,299.84319000000005,303.03766999999999,38.539486666666669
2015-11-13,09:30,317.395,3.0113199999999999E-308,29.433333333333334,11.936046666666666,304.40160000000003,78.051746666666659,3486.0850000000000,300.81089333333335,301.04089000000005,303.12410666666671,38.997226666666670
2015-11-13,10:00,317.416,3.0113199999999999E-308,31.146666666666668,11.934590000000000,363.83093333333335,75.369160000000008,4924.2020000000002,301.62039333333337,302.94232000000000,303.16159666666670,39.661333333333332
2015-11-13,10:30,317.437,3.0113199999999999E-308,32.016666666666666,11.936710000000000,186.42179999999999,77.763886666666664,2281.7596666666664,301.77364666666671,303.14418666666671,303.15461333333337,39.474413333333331
