"time_stamp","daytime","file_records","used_records","Tau","qc_Tau","H","qc_H","LE","qc_LE","co2_flux","qc_co2_flux","h2o_flux","qc_h2o_flux","H_strg","LE_strg","co2_strg","h2o_strg","co2_v.adv","h2o_v.adv","co2_molar_density","co2_mole_fraction","co2_mixing_ratio","co2_time_lag","co2_def_timelag","h2o_molar_density","h2o_mole_fraction","h2o_mixing_ratio","h2o_time_lag","h2o_def_timelag","sonic_temperature","air_temperature","air_pressure","air_density","air_heat_capacity","air_molar_volume","ET","water_vapor_density","e","es","specific_humidity","RH","VPD","Tdew","u_unrot","v_unrot","w_unrot","u_rot","v_rot","w_rot","wind_speed","max_wind_speed","wind_dir","yaw","pitch","roll","u.","TKE","L","Z.L","bowen_ratio","T.","model","x_peak","x_offset","x_10.","x_30.","x_50.","x_70.","x_90.","un_Tau","Tau_scf","un_H","H_scf","un_LE","LE_scf","un_co2_flux","co2_scf","un_h2o_flux","h2o_scf","spikes_hf","amplitude_resolution_hf","drop_out_hf","absolute_limits_hf","skewness_kurtosis_hf","skewness_kurtosis_sf","discontinuities_hf","discontinuities_sf","timelag_hf","timelag_sf","attack_angle_hf","non_steady_wind_hf","u_spikes","v_spikes","w_spikes","ts_spikes","co2_spikes","h2o_spikes","chopper_LI.7500","detector_LI.7500","pll_LI.7500","sync_LI.7500","mean_value_RSSI_LI.7500","u_var","v_var","w_var","ts_var","co2_var","h2o_var","w.ts_cov","w.co2_cov","w.h2o_cov","vin_sf_mean","co2_mean","h2o_mean","dew_point_mean","co2_signal_strength_7500_mean","UNNAMED_1_1_1","LOGGERTEMP_1_1_1","VIN_1_1_1","RG_1_1_1","RH_1_1_1","RN_1_1_1","TA_1_1_1","TS_1_1_1","TS_2_1_1","TW_1_1_1","spikes","amplitude_resolution","drop_out","absolute_limits","wind_check","wind_check_strict","day","H_stor","H_stor_filter"
2016-04-01 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13512e-308,33.35,11.9391,726.056,72.9912333333333,693.800833333333,28.9640666666667,31.1935666666667,31.0343333333334,33.381,NA,NA,NA,NA,NA,NA,1,NA,NA
2016-04-01 12:00:00,"1","18000","18000",0.000727239653073166,"1",1.54866216896385,"1",6.68468552787311,"1",-0.000812456471598222,"1",0.152690554129785,"1",NA,NA,NA,NA,-8.98734352005073e-13,-6.66448989745311e-14,16.2841299649801,406.172571737281,419.000429792303,0.1,"0.10000000000000001",1207.53612453228,30.1193895051024,31.054739293874,0.1,"0",304.36872291904,302.960401897854,100983.369,1.14801348728963,1022.5997928484,0.0249428475829397,0.00989434790761006,0.021759801336901,3042.37329003006,4185.27740366453,0.0189543080963919,72.6922733333333,1142.90411363447,297.493864114149,-0.0335265196546143,0.392859804517648,0.0110358365328131,0.394442192486767,-1.57695219040031e-15,-5.51908117865583e-17,0.394442192486767,0.978987927822152,355.122216509394,94.8777834906063,1.60324983350511,NA,0.0251689605655546,0.0289011454758546,-0.907840153823113,-4.4060619957766,0.231673152387858,0.0524129637875296,"1",19.9871236530943,9,16,25,37,57,122,0.000703554899305876,1.03366440030573,1.90474976685948,1.02812530090591,5.81657654474646,1.07505136343375,-0.124411572541732,1.07505136343375,0.132861342848873,1.07505136343375,800000099,800000099,800000099,800000099,"800000099","800011199","899999999","899999999","89999","89999","89","89",1,9,1,33,33,42,0,0,0,0,100,0.0190983685131374,0.0384702269157338,0.000233695522837987,0.0329135635974906,0.000379547545590229,323.677327747098,0.00162250199072197,-0.000124411572541732,0.132861342848873,0,406.145265983582,30.6129680402014,24.5288529736201,98.2317955928378,3.13512e-308,34.48,11.94025,773.717966666667,72.6922733333333,747.543433333333,29.0831433333334,31.2571633333334,30.9936200000001,33.67722,"800000099","800000099","800000099","800000099",TRUE,FALSE,1,25.0842650463349,25.0842650463349
2016-04-01 12:30:00,"1","18000","18000",0.000883311912417004,"1",1.26722963812654,"1",6.08935755870908,"1",0.0444729328180201,"1",0.139125319763426,"1",0.636279612024742,1.34936391917624,-0.0908377198901601,0.0308293091549749,3.42749355548248e-12,2.5773596846197e-13,16.2158282550706,405.151263581634,418.022795297822,0,"0.0000000000000000",1219.37565514847,30.4660101040232,31.423354334686,0,"0",304.544698881361,303.20469448683,100894.589944444,1.14592812882493,1022.80501588182,0.0249849256669912,0.00901532072067003,0.0219731496822601,3074.68012591309,4244.38532616918,0.0191749806375659,72.4411166666667,1169.70520025608,297.67026930245,-0.151231612520349,0.472361898346636,0.0104176062295607,0.49609000207091,3.93056390942266e-14,2.11367159393213e-16,0.49609000207091,1.08332201026817,342.246987982807,107.753012017193,1.20326703712291,NA,0.0277637646102547,0.041726504903716,-1.48835596381481,-2.68752912424767,0.208105637730885,0.0389427609557508,"1",28.791482527072,13,22,36,53,83,178,0.000859194286333897,1.02807004942504,1.60148304852256,1.02449722338246,5.33444487431224,1.07105606832761,-0.0651025973329067,1.07105606832761,0.121877610526848,1.07105606832761,800000099,800000099,800000099,800000099,"800010099","800010199","899999999","899999999","89999","89999","89","89",0,1,0,31,29,24,0,0,0,0,100,0.034413414622618,0.0488545534058281,0.000185041778985825,0.0364142465755159,0.00102043741654178,444.641283466764,0.00136638195161944,-6.51025973329067e-05,0.121877610526848,0,405.124157140096,30.7889007717769,24.609518884235,98.3155579001109,3.13512e-308,35.78,11.9394633333333,825.908233333333,72.4411166666667,788.4592,29.2307900000001,31.4136500000001,31.0679200000001,34.1183466666667,"800000099","800000099","800000099","800000099",TRUE,FALSE,1,252.983856481504,252.983856481504
2016-04-01 13:00:00,"1","18000","18000",0.00142247043003288,"1",1.54579300766706,"1",13.4659552956705,"1",0.00858106996338159,"1",0.307613146133758,"1",-0.411635912427903,3.16809736547212,-0.284387292375141,0.0723712782682622,5.5142643328481e-12,4.29119294747006e-13,16.0833323432496,401.95294384816,415.113284833891,0.1,"0.10000000000000001",1251.60271900718,31.2799230095154,32.2899501646467,0,"0",304.752818747626,303.046630428738,100813.873611111,1.14525191084299,1023.27324261142,0.0249918944202422,0.0199333318694675,0.0225538813829443,3154.29608448201,4206.05861538188,0.019693380268052,74.9941066666667,1051.76253089987,298.098177285571,-0.857706571442413,0.899761453232836,0.0193722330021946,1.24322424318003,-2.8693160019434e-14,3.42855834547404e-16,1.24322424318003,2.30667175901808,316.370783107034,133.629216892966,0.892833387737576,NA,0.0352428572701507,0.0583553014956816,-2.49462015400495,-1.60345052675785,0.114792673354861,0.0374272212365248,"1",76.8406775499412,35,60,96,142,221,471,0.00140255284472569,1.01420095177311,2.33221183143262,1.0162900310184,12.0328553131304,1.06426808381186,-0.173915468113883,1.06426808381186,0.274875743946249,1.06426808381186,800000099,800000099,800000099,800000099,"800000099","800000099","899999999","899999999","89999","89999","89","89",0,2,0,23,18,16,0,0,0,0,100,0.0716088779204275,0.0448196421484228,0.000282082922512792,0.0474566626575158,0.00340352134286452,889.579149121864,0.00199010206876953,-0.000173915468113883,0.274875743946249,0,401.926028142293,31.7005136238204,25.083106341256,98.1041605519189,3.13512e-308,36.08,11.9405066666667,811.698033333333,74.9941066666667,717.9556,29.23821,31.5773033333334,31.1820466666667,34.0714666666667,"800000099","800000099","800000099","800000099",TRUE,FALSE,1,304.497034722165,304.497034722165
2016-04-01 13:30:00,"1","18000","18000",0.00235017098239794,"1",1.25570939075366,"1",15.1979569365039,"1",-0.0168826069333844,"1",0.347166441691994,"1",-0.0933623627863589,1.19553937745607,-0.301321736351556,0.0273096675630904,-1.16278877548944e-12,-9.21541553610931e-14,15.9412714156575,398.562810418581,411.800474040995,0,"0.0000000000000000",1263.38887479672,31.5871806872301,32.6174747559061,0,"0",305.024293484158,303.010767800225,100761.416833333,1.1446568759757,1023.45065662534,0.0250019462078234,0.0224963854216412,0.0227662679139108,3183.62282392909,4197.40479461209,0.019889163636487,75.84741,1013.781970683,298.25342185097,-1.28001032508165,1.43182657916681,0.0292451126235635,1.92078344998505,2.95100670354034e-14,-7.29420348710296e-17,1.92078344998505,3.58105784787846,318.204234177297,131.795765822703,0.872397287547753,NA,0.0453118787080354,0.0962477672594683,-6.5245765900007,-0.613066602073495,0.0826235655226516,0.0236556476389715,"1",135.200167995303,60,106,173,257,405,888,0.00232425317309583,1.01115102674791,2.15039652845453,1.01549181455834,13.6113485968108,1.06691548315782,-0.198392132013497,1.06691548315782,0.310923598397243,1.06691548315782,800000099,800000099,800000099,800000099,"800000099","800100099","899999999","899999999","89999","89999","89","89",0,5,1,3,0,10,0,0,0,0,100,0.117172045706128,0.074814150231954,0.000509338580854523,0.0573952293955874,0.00207787962421763,1069.88271239784,0.00183559269147892,-0.000198392132013497,0.310923598397243,0,398.535519751655,32.1436351837052,25.3070077970822,97.9237933697171,3.13512e-308,34.8466666666667,11.9405533333333,718.393033333333,75.84741,577.215266666667,29.4010200000001,31.8898566666667,31.2076033333334,34.2739233333333,"800000099","800000099","800000099","800000099",TRUE,FALSE,1,370.629607638924,370.629607638924
2016-04-01 14:00:00,"1","18000","18000",0.00294478309802961,"2",1.79231447435123,"1",12.6839051844077,"1",-0.126000155894707,"1",0.290001899988596,"1",2.41986632883729,1.08061151876492,-0.212418674354098,0.0247068540039724,-3.68448860148253e-12,-2.96367421200063e-13,15.791152371592,396.164711068586,409.348791029582,0,"0.0000000000000000",1270.18525834573,31.8661085673117,32.9149809228916,-0.1,"0",305.903269743178,303.943420071072,100725.817944444,1.14061955484454,1023.63075434317,0.0250877644484819,0.018792123119261,0.0228887387475623,3210.60082888585,4427.56138398587,0.020066935246154,72.5139766666667,1216.96055510001,298.395133490082,-1.17636842463655,1.16571312060619,0.0275648142692021,1.6563482632046,-2.79277190828053e-14,-2.33326138256437e-16,1.6563482632046,3.50596854146499,314.73933455067,135.26066544933,0.953555762291298,NA,0.050810825346456,0.200485871201679,-6.44436732432882,-0.620697083001333,0.141306202489949,0.0302116068321663,"1",100.674114244901,45,79,129,192,303,667,0.00290991797326675,1.01198148026273,2.53177095574829,1.01553705175656,11.261564513833,1.06548803438162,-0.300955173621335,1.06548803438162,0.257481829008816,1.06548803438162,800000099,800000099,800000099,800000099,"800000099","800000199","899999999","899999999","89999","89999","89","89",10,13,2,1,1,62,0,0,0,0,100,0.227577733333797,0.172055923018929,0.00133808605063079,0.123458838631292,0.00256800761861707,478.040955309389,0.00216840437562283,-0.000300955173621335,0.257481829008816,0,396.136732366774,32.2048037850062,25.3361748024093,98.098935874939,3.13512e-308,33.78,11.9394966666667,639.539366666667,72.5139766666667,504.977233333333,30.22599,31.9502466666667,31.42745,34.7671966666667,"800000099","800000099","800000099","800000099",TRUE,FALSE,1,307.189984953644,307.189984953644
2016-04-01 14:30:00,"1","18000","18000",0.00524546334790272,"2",2.01884317280732,"1",12.4748499711872,"1",-0.0669375260108604,"1",0.285236045091,"1",0.129739281246071,1.48606554559355,0.052355820156485,0.0339787219846432,5.18748174123957e-12,4.21659871782891e-13,15.8037945124308,396.756190734326,410.059336008587,0,"0.0000000000000000",1284.59747912335,32.2499765510747,33.3246972561574,0,"0",305.672068554348,303.993454528809,100672.746055556,1.13966346581279,1023.85434511154,0.0251051220909161,0.0184832957218968,0.0231484469704249,3247.56459083981,4440.21267045802,0.0203116513469313,73.1398433333333,1192.64807961821,298.58761891305,-1.75647472901579,1.22164730330698,0.0314065455635839,2.13976914139179,-3.20077947610113e-14,3.28242798725283e-16,2.13976914139179,3.75144180806572,304.819033740499,145.180966259501,0.840991250449313,NA,0.0678427767969232,0.25040664250028,-13.6144978309558,-0.293804446529424,0.161833062319,0.0255025826803658,"1",119.728318387685,53,94,157,239,385,885,0.00519005857309962,1.0106751733189,2.73963689127722,1.01561674212353,11.0008111521904,1.06834869591464,-0.252796406223391,1.06834869591464,0.251532312860764,1.06834869591464,800000099,800000099,800000099,800000099,"800000099","800000199","899999999","899999999","89999","89999","89","89",0,3,4,5,4,69,0,0,0,0,100,0.354354502508371,0.144824269926153,0.00163451256603502,0.0987272879709126,0.00154907251673958,351.724987129277,0.00234789246271328,-0.000252796406223391,0.251532312860764,0,396.729698131985,32.4393413719601,25.44933533076,98.0176875125037,3.13512e-308,33.4933333333333,11.9388,763.425666666667,73.1398433333333,548.572233333333,30.1752066666667,31.8975100000001,31.5342666666667,34.8924366666667,"800000099","800000099","800000099","800000099",TRUE,FALSE,1,59.2814444445074,59.2814444445074
2016-04-01 15:00:00,"1","18000","18000",0.00306675183571695,"2",1.75143877428549,"1",10.562068344535,"1",-0.0798077480103042,"1",0.241562703215679,"1",0.682760699656911,0.316330421827092,-0.081537746571739,0.00723472233972487,1.04103896606937e-11,8.50323794992683e-13,15.7453260964553,395.833762911542,409.162154856782,0,"0.0000000000000000",1286.08302629501,32.3318221925949,33.4120961442114,0,"0",306.061320117527,304.257121899075,100621.224388889,1.13805743918658,1023.90687446607,0.0251397627770095,0.015653263168376,0.0231752165309168,3254.14019032054,4507.40155799303,0.0203638373011129,72.19548,1253.26136767248,298.621660026945,-1.50148380977339,1.2024816176996,0.0271784427801903,1.9238384390767,2.65676492225728e-14,6.61173328321055e-16,1.9238384390767,4.09380284776149,308.689917575743,141.310082424257,0.809455635908153,NA,0.0519107407243674,0.320342588695893,-7.02781017303632,-0.569167336839411,0.165823465362418,0.0289543015630103,"1",119.482649949392,53,93,153,228,361,796,0.00303295486197524,1.01114324982723,2.3630823033035,1.01549265591479,9.31896575738213,1.06693408741017,-0.237340686866038,1.06693408741017,0.213131981927795,1.06693408741017,800000099,800000099,800000099,800000099,"800000099","800001199","899999999","899999999","89999","89999","89","89",1,2,0,2,7,92,0,0,0,0,100,0.456300250974321,0.182616037712195,0.0017688887052703,0.100905168350212,0.00137825250985721,344.446349226146,0.00202793582305963,-0.000237340686866038,0.213131981927795,0,395.807163714091,32.5724507982996,25.5092802291976,98.038946196874,3.13512e-308,33.35,11.9390333333333,839.9028,72.19548,622.198033333333,30.4938700000001,32.1837833333334,31.6775700000001,35.4197533333333,"800000099","800000099","800000099","800000099",TRUE,FALSE,1,470.893589120362,NA
2016-04-01 15:30:00,"1","18000","18000",0.00668828961888274,"1",4.30545818453016,"1",5.18511931322015,"1",0.00449184913682937,"1",0.118831310365549,"1",5.39734826832211,2.50783064263651,0.0686071473720423,0.0574738561327916,-2.88761190127386e-13,-2.40163658178245e-14,15.6650813794863,396.615424589612,409.954696713437,0.1,"0.10000000000000001",1302.87011495474,32.9866389653467,34.1118750728043,0.5,"0",307.159188672384,306.355931957669,100600.321666667,1.12974267511946,1024.33092596592,0.02531844010137,0.0077002689116876,0.0234777198737483,3319.35663412333,5074.47103539477,0.0207814756322857,65.41286,1755.11440127144,298.956063404151,-0.388253016322049,-0.213886542675201,-0.0066573383541434,0.443319498753083,2.08685823873513e-14,-1.84334305792706e-17,0.443319498753083,2.89399400389477,241.149862541091,208.850137458909,-0.860444283173364,NA,0.0769427613407004,0.246164045139187,-9.30965867735636,-0.429661294643282,0.83034891281148,0.0483539312040704,"1",11.8624942355291,5,9,16,25,41,98,0.00648917776761056,1.03068367956662,4.51045226365428,1.02618474960752,4.02988330950361,1.07289582772093,-0.217065973254984,1.07289582772093,0.092355891033715,1.07289582772093,800000099,800000099,800000099,800000099,"800001099","800001199","899999999","899999999","89999","89999","89","89",9,19,5,2,6,4,0,0,0,0,100,0.303921127857232,0.186858895227003,0.00154806719413978,0.191488383195933,0.00118796918504933,213.486881263376,0.00389762697002957,-0.000217065973254984,0.092355891033715,0,396.589827693515,32.5363028500875,25.4879934395154,98.4064316832225,3.13512e-308,33.6833333333333,11.9371566666667,776.789733333333,65.41286,687.859466666667,32.2647666666667,31.9611233333334,31.7694,36.3554333333333,"800000099","800000099","800000099","800000099",FALSE,FALSE,1,-143.4133020834,-143.4133020834
2016-04-01 16:00:00,"1","18000","18000",0.00912862775447468,"1",7.14644401881575,"1",5.49731748078237,"1",-0.0172333642570465,"1",0.125988618101428,"1",0.0505267799100291,-3.07591042023533,-0.0381064224100858,-0.070494328298114,-2.69998952500604e-11,-2.19326220432948e-12,15.6320192415295,396.180825249628,409.522863985436,0.1,"0.10000000000000001",1269.82407384418,32.1826593048774,33.2528235976456,0.4,"0",307.344201866998,306.375602645874,100504.574055556,1.1289423990146,1023.86523449447,0.0253441874097172,0.00816406245297255,0.0228822302027329,3235.37208699457,5080.06569200134,0.0202687313566269,63.6876033333333,1844.69360500677,298.524340077735,-0.507299169266448,-0.429578478204762,-0.0169764181020372,0.664964897454508,-1.68583813042813e-14,-1.72721737562412e-15,0.664964897454508,2.91421064714361,229.742235439787,220.257764560213,-1.46290849876814,NA,0.0899221862018374,0.208750227478886,-8.94543209489984,-0.447155593778479,1.29998750186767,0.0687556763304549,"1",17.1117892141735,8,14,23,35,57,135,0.00892931909050302,1.0223207012709,7.33720685456607,1.02086164731809,3.93728481268695,1.06729803772339,-0.358485876624377,1.06729803772339,0.0902354783685465,1.06729803772339,800000099,800000099,800000099,800000099,"800000099","800000099","899999999","899999999","89999","89999","89","89",3,1,0,12,5,22,0,0,0,0,100,0.331946626281133,0.084230331208008,0.00132349746863057,0.221714031897378,0.00127491286966106,177.38591311121,0.00634769691946419,-0.000358485876624377,0.0902354783685465,0,396.155191296048,32.5772781757249,25.4932500335905,98.467315387302,3.13512e-308,34.4,11.9391866666667,697.2025,63.6876033333333,602.042933333333,32.7089566666667,31.94672,31.8104300000001,36.34334,"800000099","800000099","800000099","800000099",FALSE,FALSE,1,29.1876342592802,29.1876342592802
